gt,eid,uid,cid0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1,KtSnhyXFi6bevwD38L0oZAkqxHVX0Rkl,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,0,0,0,31,0,88,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0wTvjguYOmHTRx6CgVlID5lRmd6At3zN,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0,cuDL2ISAKT9SiekAD9CQynXiu9fQTVyV,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,11,20,17,87,4,101,5,87,9,0,6,0,5,0,0,6,0,0,5,0,0,0,0,9,0,0,0,0,0
1,V51fI3dChEwi4NRmoizSbxl4qWIqKMeH,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Ra8GzsxOGVkAaMFXN2T6V1Y5fgtJJH5X,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,38,6,15,9,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,7
1,CMT5ku6XmOjizzEMarQXMsofUkJmkvcV,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1,ycdNoT0nQlKklKAYlThNYrJoitnt0YhI,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,UhbG1RahI8ghHeKQ5WjPOFtNJPhbBXyj,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,0,81,84,4,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,68,0,23,0,0,0,0,0
0,v6sJocXlJFeoDG1nXrmoTeUih19304GZ,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,4,0,0,0,0,25,0,40,22,5,0,0,0,9,16,0,0,5,15,7,0,0,9,10,0,0,0,0,0
0,fhqx50pW0TcVQ59FT0II7MmWoAXcWiY8,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,27,112,107,42,14,0,0,0,0,0,0,239,269,12,0,85,496,218,409,175,128,108,61,31,49,199,309,25,147,5
1,JQaf3voSlXDIL8qXgP2lBk4y3JopnihN,X78EhlW2JxwO1I6S3U4yZVwkEQpKXLOj,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cIyyXbO5cLtoS8PqzYjIWmM2PStol4ZJ,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,HZ6Si9PJ3YYyrZuVsVHlXbrETWWPILa2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,57,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,TXiFCLNCofLBKhxU2vkxpXc1bHD71Av9,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,139,20,0,0,13,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,x6K6gEN1bi7EtUHqEXEFGztPxJcTq3NW,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BaOq6jIfSmkQCobZrjrMkEUz5iLqB86T,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,48,17,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1,YylXu4GNe9vsfrX6TfiB1y5u7RuyUYu9,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3nOS3JEH08BgwunQqioyEFfja4qIND4p,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,W8K4VS8rPvnPTNUJrqgtS2FKH93KmR91,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,24,0,0,1,4,0,0,352,0,0,8,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,eDdFtfGTTqvukOdpQCeNfhpEnZacRMyL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,39,0,0,2,0,21,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0
1,Hk1cgW0d6IHp4JJgdPvorinTv3vI8Eld,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,NZkoI6M81me0nCBle1sQW0eIUQrxcohm,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,0,0,14,0,0,35,0,5,8,0,1,0,73,22,0,0,0,77,111,0,0,0,0,0,0,0,6,0,61,0
1,PU2FzNmbZPq7kLp8micrNoEMMDyr9DWe,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,72,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,F4JRzQAurYVB0YRhdceJcfWH3R0QimyF,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,icCu5vvXFEY3KrMDFvjc9prRTO02M1JG,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,WZwPyKfXyCrt82ff5GZACrkPIxu6NvfG,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,0,94,24,27,5,0,5,20,30,0,0,0,0,0,0,0,16,19,17,0,13,39,25,0,10,0,9,12,0,20
0,CLsYy7g1hYWHJyj1aROfKK9oTeo5yxJx,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,16,0,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Hk1cgW0d6IHp4JJgdPvorinTv3vI8Eld,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,YylXu4GNe9vsfrX6TfiB1y5u7RuyUYu9,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,6,0,0,0,13,35,19,6,45,0,0,18,6,0,22,8,0,18,21,0,0,0,0,21,0,0,0,0
1,CywE8FKIbY3F3QxzorcpvAYCApeOH4J5,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,51,0,0,10,6,0,0,0,0,0,0,0,0,0
0,Rdvgrardg53H2oeCgmOt8vFxIUu5nogb,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,84,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,4,0,0,0,0,0,0,0
1,3nOS3JEH08BgwunQqioyEFfja4qIND4p,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NH2DAS5rCP8HjIcwHAZxDBAjUjjdHeyM,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,104,0,27,0,0,3,45,2,1,0,0,0,0,0,0,0,19,0,0,0,0,12,0,0,0,0,0,0,0,0
1,nD2aR2lBTYEZ05tUWGjogkwgt2d7zeNx,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,175,8,0,0,0,0,0,23,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,h8QmRbT5knT7uWAOVUVqynOv38DOEtzI,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,156,0,23,0,2,0,0,78,0,91,30,0,0,8,0,0,0,1,0,0,22,65,0,9,0,0,2,5,0,0
1,MyaVABM4nYDk4vd54igotJktuGSzZ2QZ,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CMT5ku6XmOjizzEMarQXMsofUkJmkvcV,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,mshtCxMsmXSptJoESXKNMH3UVCFV33v0,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,37,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3nOS3JEH08BgwunQqioyEFfja4qIND4p,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,0,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,FW02PfU8vx3pzmS7oOXpJualmcvfngs4,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,14,0,0,0,12,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0
1,KFN2OoIN4JUcSMYiRT4zeJMbqpWQbu3L,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v9Jp2iBPSFTVxP8FrUe1odwfz8Hd1wS3,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,103,0,0,1,0,4,94,0,0,0,0,0,4,63,0,0,6,0,0,0,63,0,0,0,0,0,0,66,0
1,q9ZOahsMglbfxvCwKEpt3AMimCuNhfDY,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,b07SkHV9pfjAxRZvFyyrFABSkJEWYhcf,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,67,0,0,0,0,8,44,0,0,0,0,6,0,2,0,6,0,0,0,0,0,0,0,6,27,25,0,0,0
1,D8ad6YCP4S8e1UHCQjU17HMPa0udSxjF,gvEwgd64UX4t3K7ftZwXiMkFuxFUAqQE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,MyaVABM4nYDk4vd54igotJktuGSzZ2QZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SqcO5ctn8JYHlLnvB7e0oNdTc9D1ChCg,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1,9vfzrI57qoGmouqr760GeuDugjxYZgDg,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FFyynYy7wGQKjNauntgybGuFHItz8juf,gvEwgd64UX4t3K7ftZwXiMkFuxFUAqQE,28,14,4,0,4,4,0,113,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9vfzrI57qoGmouqr760GeuDugjxYZgDg,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1,LbEdZJDo8r2iOC03idPN9yi4JaVDaVaW,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9vfzrI57qoGmouqr760GeuDugjxYZgDg,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,dxltUOaEgpjBeFX8H9CAOB23IZOILDtu,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,hr1oY7UgeOfH4IgaDIhHTa5NFqaOj3Tm,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
1,aFQfsfvTRloUF4eJLXlE0V3FUzRLFNv8,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cZCWNPGtcdIiIlOnNkFDWI8KTo9TOlAC,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,aFQfsfvTRloUF4eJLXlE0V3FUzRLFNv8,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0chnDCxU68X7ybwDimwVoWcTfCUDrb8j,X78EhlW2JxwO1I6S3U4yZVwkEQpKXLOj,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,qvR745AFx5ZtbeceAxiJYqnCL1OkmS2I,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,0,12,0,0,0,0,0,82,126,0,8,0,0,0,0,0,0,123,0,0,0,0,11,0,0,0,0,0,0,0
0,t3jkHdX5fJ1tf3qImqP0lJly7xBCKJDy,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,42,67,37,57,81,15,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0
1,kgUsNdB6VhXOVu5QXQ26rZ2MBIeUplQA,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
1,0chnDCxU68X7ybwDimwVoWcTfCUDrb8j,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,132,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,V51fI3dChEwi4NRmoizSbxl4qWIqKMeH,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,MzcZw1Tc3y3iIp1Sz8aQuL4KNVIBR6n9,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,28,106,4,0,71,52,23,0,7,0,20,14,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9
1,cZCWNPGtcdIiIlOnNkFDWI8KTo9TOlAC,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cZCWNPGtcdIiIlOnNkFDWI8KTo9TOlAC,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cZCWNPGtcdIiIlOnNkFDWI8KTo9TOlAC,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ttnFf38jyskmNRCNWexnmZrVzZyBf69j,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v80xARhw6o0qWoZhV3Z6c6dVXIF7GAis,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,16,0,61,0,7,6,39,21,76,0,0,0,8,45,49,0,18,81,0,0,11,0,0,1,15,0,47,0,8,8
1,0QzhB266MffxtP4NW9xGCK2aFIanQJEL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,245,37,16,3,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,nx1z63DgmeEAxW8gQgEbpcNs34kbRne4,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,3,0,0,0,0,0,94,0,0,0,0,168,4,239,142,194,0,0,0,9,0,0,0,0,0,0,0,0,3,0
0,j3hbCNcvLarbvZL0w1bgZayyaRyrLQTj,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
1,S6HVmLPlerZStE1FmYWcP13FOlr0Ldio,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,42,0,25,5,5,8,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0
1,FW02PfU8vx3pzmS7oOXpJualmcvfngs4,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,8,0,0,0,18,0,0,0,0,0,0,0,0,0,16,69,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0,4nAwXHtUEAlLeh2q11Li71kfApOSJoNi,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,6,0,0,0,52,0,12,0,0,0,0,41,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,0,0
1,rLDZGBeZrRdOkLUUwzLb6ezyjai8N3vb,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,eeYgUeHIQERDYwF1mxwVIZYsVaVSgwlV,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,90,0,0,8,0,0,0,0,29,0,0,0,0,0,0,32,0,16,97,1,0,0,23,0,4,0,0,0
0,70vz0yLITWnIRrCirvUT6XM1WaBf3mI0,X78EhlW2JxwO1I6S3U4yZVwkEQpKXLOj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0QzhB266MffxtP4NW9xGCK2aFIanQJEL,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,97,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ZDVmuYiPoGm0gu1bR2BaE1soF6dU5v1W,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,OvIrFDXnTf7lPGXHN37tKh2m9dXSHGJK,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,84,32,122,70,22,99,15,52,33,0,0,0,0,0,0,88,0,0,0,0,0,38,0,0,0,109,0,0,0
1,70vz0yLITWnIRrCirvUT6XM1WaBf3mI0,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4OFy9ZLb1svxpVgXkgI60wOGeiU4V4oA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,8,90,15,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,gb0FBWYoOvqz5DAS2234VW5LCpWCNTQn,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
0,Agc8I1aREEPfi2PqA7NK0aenTcuvE1HC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,48,0,37,0,0,0,1,57,0,0,0,0,0,0,0,1,2,0,0,0,0,36,0,0,0,0,0,0,0,0
0,PiAuCiuAkJ17k5kzc8fGpDUYxBHgVwCU,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,54,0,0,0,0,6,47,30,0,0,0,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0,7,92,47,21
0,ZFeBOOLKgUUTF7XgzMMbqDAJmFSviC7K,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,21,0,0,0,16,0,10,84,14,0,0,0,0,0,0,0,9,0,0,0,0,59,10,1,9,0,0,0,47,10
1,0Df54uifGx4sM2WuLtm11xQn16U1T0K7,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Z4ABIzuItDB0V4XZmgLSjDiBeVPQSbVD,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,78,33,12,10,0,0,0,0,14,5,0,0,0,0,0,0,0,4
1,f7Xu1oe9ISJRIQlKeWghvZAMUI8JEBF5,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,EzYjbmAweJOsA7nt3icCQA4rr554cWlq,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,92,5,5,8,31,6,18,0,0,98,0,0,26,0,0,0,0,87,0,0,0,0,0,0,161,0,0,0,0,0
1,LVZNwk74X0NnQqnGU1Um0MYH9C8V0Gpb,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,FFyynYy7wGQKjNauntgybGuFHItz8juf,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,70,117,6,0,0,0,0,24,139,0,0,0,0,0,0,137,0,0,0,4,0,24,8,8,122,0,0,0,0
1,8u0vjlqhLecUPEMEAAuE8VIbI5WBQF2k,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,exWkkf8PogOKHodvLr9Xz6tn8QdKKYaR,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,vJz36xQo6TWpiQM1Na1nFu4lVJoSD2XQ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,yFLanYq8p4sf6NFSB1Td9ag6632plY4t,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0,0,0,27,29,0,5,20,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RoYifjdwVJ1bF1mHs0ieG8cHYeXOqvwu,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
1,95EnvGi27MT4ra7RQ8eLxKyAZNUVPzZY,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95EnvGi27MT4ra7RQ8eLxKyAZNUVPzZY,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,I2GJVZ7RHpZycmvh6r4mj8R0Y34OZpBl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,55,25,2,7,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,JsUpucQyiTLV5gDB7KrgqzRdiUsoUyeZ,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,15,0,0,0,0
1,JNo2rLqKe6aBGDwGzu8tXd13uOC5tEnq,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PR09vSIT2XyOVxXQjGmEX911FaSVIYTE,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,72,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,myPDU4mr5TIDvQCh3WcoSxbhe6fCunPv,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,30,0,54,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,25,0
1,0V5njqYhG6vk5oGbavFWKAqcyUFQti8J,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,UVgNWicT1bbNp71VLWCgbJ97BO1fZGhQ,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,uRgvv6AuumfwwbzRSlTIDhDjLCWD6lmQ,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,13,0,0,0,0,0,0,42,0,0,0,0,0,0,0,89,81,0,0,10,0,0,107,0,0
1,tGovslT8ZR7qNuhPRBXvZYuVMynSI4CS,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,25,0,7,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,rD3x5Ovuza1MLiqkvaHksaL42hepSLSa,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,mBbug9I1n7nQfnjEkLEiEXwMqbGEpurE,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
